record_id,animal_id,date,rumination_min,eating_min,sitting_min,standing_min,coughing_count,resting_min,activity_rate,mounting_count,sniffing,heat_detection_count,sit_stand_min,data_collection_rate_pct,source_file
12,COW-10000257,2025-06-27,362.0,83.3333,806.0,634.3333,2,308.1667,55.37606968313587,11,122.78991007082055,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-06-28,296.5,70.6667,997.8333,442.6667,0,396.3333,60.337101925421656,15,133.90789775678462,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-06-29,328.0,84.8333,948.6667,492.1667,8,312.6667,60.44334949076416,13,143.16417290338413,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-06-30,329.6667,82.0,885.3333,555.5,3,212.5,75.41153503029659,21,163.6714420351698,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-01,378.3333,112.6667,960.8333,479.5,0,219.1667,69.00917785969412,12,153.4745152585348,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-02,403.1667,73.6667,1006.8333,434.0,0,285.1667,60.21653197747976,9,135.34772265088426,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-03,358.8333,96.5,874.0,566.8333,4,231.8333,71.95305192725654,21,171.9407092525202,1,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-04,390.0,59.5,1033.1667,407.5,6,263.3333,55.376372754380746,10,129.67940687526436,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-05,199.6667,69.3333,1031.6667,409.1667,32,351.5,54.09754212237701,6,128.6218327025308,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-06,221.6667,71.3333,943.5,497.1667,11,302.0,62.242788149768806,23,148.44188557792074,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-07,287.5,72.0,987.0,453.5,2,302.1667,65.14703650200352,9,153.92867775409155,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-08,201.6667,29.8333,1083.8333,357.0,2,399.0,48.90892523902906,14,121.29467701070772,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-09,128.5,91.0,1043.0,397.6667,0,437.3333,58.640367824796286,9,133.78395096453625,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-10,158.8333,31.8333,973.8333,466.6667,0,252.0,60.78705819105779,20,153.4805435556705,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-11,116.0,15.6667,1088.3333,352.5,0,434.0,46.43312428409891,15,114.63883633279885,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-12,79.8333,52.3333,961.3333,479.5,5,433.5,58.74807130318284,12,147.4778170389823,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-13,103.5,57.8333,1068.1667,372.5,9,451.6667,49.69718385879114,12,119.71674711270666,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-14,212.8333,70.3333,1089.5,350.8333,0,356.1667,53.91711629890949,7,125.03360645883036,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-15,283.1667,88.0,951.3333,343.8333,16,267.3333,59.42288294574168,7,135.9186358286782,0,1295.1667,90,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-16,372.0,66.8333,1078.1667,362.6667,0,322.8333,56.444381757993234,10,133.51579656209333,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-17,278.1667,64.8333,1064.3333,376.5,16,336.8333,53.91816827036039,11,129.89208188341007,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-18,219.0,141.1667,868.8333,571.8333,4,284.3333,89.58721007312244,15,194.54852840736035,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-19,409.5,85.1667,891.0,549.6667,0,256.1667,80.91678568192623,10,177.8775525501292,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-20,432.1667,176.3333,924.1667,516.6667,2,244.6667,94.22441454965164,12,210.91512079939392,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-21,400.6667,308.8333,679.3333,761.5,0,177.8333,118.5093699202088,16,218.76684033298437,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-22,321.5,51.1667,983.6667,456.8333,0,243.8333,62.55426309098528,15,145.6061399080929,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-23,149.6667,46.8333,984.5,456.3333,5,329.3333,59.47344968938083,8,151.2785427883362,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-24,110.5,70.6667,759.5,680.6667,2,242.8333,89.32385606548327,59,214.59296056758257,56,1440.1667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-25,269.6667,65.8333,1102.5,338.3333,0,334.5,62.23524723086073,19,139.10751224736245,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-26,193.6667,105.1667,998.1667,442.3333,0,258.8333,71.92296011475767,13,158.92835940584243,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-27,310.0,57.8333,1146.1667,294.6667,18,337.3333,52.232030070951865,8,122.81508528476095,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-28,267.0,296.6667,806.0,634.8333,0,241.0,138.29219677353126,15,269.4143388504373,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-29,448.5,54.6667,1239.1667,201.5,0,288.8333,48.21752391110852,5,104.44034114583452,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-30,242.0,62.5,1164.0,276.5,13,404.8333,49.67270239075618,10,116.28278422021872,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-07-31,319.1667,84.8333,1112.1667,328.6667,24,321.1667,60.45926177,9,141.18717861010063,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-01,386.5,93.8333,1088.5,352.3333,5,269.0,62.74678652020394,3,149.24293452980478,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-02,388.0,78.8333,1109.3333,331.3333,29,258.8333,60.27937617692502,7,139.1161928624811,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-03,386.5,64.6667,1130.1667,310.6667,9,363.3333,56.53850664411273,3,131.2351919916615,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-04,357.3333,72.3333,1090.8333,350.0,4,297.5,61.91721798051224,12,145.74123311966676,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-05,273.3333,54.1667,1048.8333,392.0,0,334.8333,59.31745882403858,12,148.14422134721534,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-06,345.5,299.5,871.0,569.6667,2,242.8333,153.94674223476622,16,277.09890771165925,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-07,384.1667,38.1667,1131.5,309.3333,2,317.6667,52.70739563411892,10,127.23410589285432,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-08,240.5,64.0,1114.5,326.3333,10,380.0,53.520531481714734,3,128.4136691046561,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-09,247.0,59.3333,1140.0,300.8333,19,409.1667,47.576577587579976,6,112.66927073772688,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-10,219.5,61.0,1038.1667,402.1667,12,438.3333,45.696754667444985,5,96.19507966729068,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-11,214.0,44.3333,958.0,482.8333,11,397.6667,45.91998270717641,3,108.51291763775608,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-12,228.6667,63.5,1032.6667,408.1667,12,362.1667,49.20309008746702,3,116.19876184237354,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-13,301.1667,77.1667,1072.1667,368.6667,7,331.0,57.23633233462544,11,138.58867383265232,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-14,298.3333,287.3333,751.5,689.1667,0,197.1667,139.68375192312993,20,271.26194233697964,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-15,471.1667,91.8333,1166.3333,274.5,6,276.5,60.65629428,7,135.45048306069668,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-16,397.6667,85.1667,1114.1667,326.6667,10,245.1667,61.90412455393856,17,142.5475562411695,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-17,264.6667,61.3333,1079.0,361.6667,27,304.3333,54.893288707247706,7,132.8045556082984,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-18,285.3333,268.6667,918.6667,522.1667,25,272.8333,126.88734186281695,14,226.82184967296948,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-19,338.6667,38.6667,1176.6667,264.1667,11,309.3333,47.80909044167567,8,114.44138262711763,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-20,345.1667,98.6667,1068.6667,372.1667,12,289.1667,59.868774678818816,2,144.70512828087791,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-21,319.0,84.1667,1095.1667,345.5,28,264.6667,57.260413939949544,8,140.30789547858004,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-22,269.5,56.6667,1109.8333,331.0,6,322.5,52.01885825709292,10,133.50146992486498,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-23,296.8333,62.0,1205.5,234.6667,13,377.8333,45.91331211757141,1,110.61026572408588,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-24,243.0,376.1667,803.5,637.3333,6,296.6667,166.38251059837188,21,284.74846913815924,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-25,422.1667,148.3333,1130.6667,310.0,4,235.5,82.10718130193779,4,159.4486780047472,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-26,288.3333,86.3333,1171.0,269.8333,12,334.0,51.54694840810146,14,124.64711426999128,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-27,324.3333,363.8333,796.0,644.8333,0,222.5,163.16157539680972,7,273.95786033881893,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-28,322.0,47.1667,1244.5,196.3333,8,425.6667,42.00918936,0,98.79107972,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-29,203.3333,55.1667,1163.8333,276.8333,20,349.5,49.972831570732545,4,125.25984311423773,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-30,225.1667,60.5,1188.1667,252.6667,20,380.1667,48.57576626832255,5,119.95932507887268,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-08-31,283.6667,120.8333,1054.3333,386.5,4,307.5,67.37857699904434,14,157.92621244096287,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-01,470.3333,185.5,1071.0,369.8333,2,244.5,73.04088819778468,6,155.20006635962642,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-02,552.1667,192.3333,994.6667,446.0,11,157.5,78.20821514950478,3,172.41469311085302,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-03,340.1667,67.8333,1014.6667,426.0,21,282.3333,66.16972425920662,35,161.87848842899757,28,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-04,320.3333,100.0,1212.5,228.0,9,455.1667,51.63308363966019,3,115.28597806292552,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-05,270.6667,267.6667,958.5,482.1667,4,371.0,72.32418263306059,4,156.73124316884983,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-06,376.0,110.6667,1172.5,268.1667,0,430.3333,51.94009456078469,2,116.71995665397095,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-07,461.1667,166.1667,1173.5,281.6667,2,357.8333,61.22012764792332,1,130.1921302927358,0,1455.1667,101,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-08,418.1667,156.8333,915.6667,344.1667,8,170.6667,78.18509157,9,172.0519735283567,0,1259.8333,87,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-09,526.6667,238.0,1027.3333,413.3333,2,195.3333,78.99733422035312,14,172.8874268988557,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-10,487.5,187.5,1085.1667,355.6667,6,273.8333,64.75997452655922,11,144.27892201756245,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-11,463.0,240.6667,1079.1667,361.6667,10,302.6667,67.33526718995694,1,143.5467346835647,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
12,COW-10000257,2025-09-12,325.0,42.0,828.6667,152.5,0,149.1667,51.84415809484903,7,112.2765083415856,0,981.1667,68,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-01,366.5,121.6667,824.8333,616.0,0,199.5,75.94820243875162,6,128.2123933243848,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-02,354.8333,109.1667,818.3333,622.1667,0,188.6667,76.72728206939503,14,138.02963834138265,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-03,323.1667,172.6667,862.3333,578.1667,0,307.5,74.37655811603321,11,124.11759365602154,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-04,432.3333,139.3333,926.3333,514.5,0,271.0,70.01836836965461,10,120.85556727465072,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-05,383.8333,162.0,997.8333,443.0,0,285.6667,63.86677560977263,8,104.19651117539944,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-06,333.5,156.3333,945.1667,495.6667,0,351.5,67.71392719893183,9,113.77429059780424,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-07,382.8333,185.3333,926.0,514.6667,0,273.5,72.42418493,8,120.51422961163112,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-08,415.5,118.0,963.6667,477.0,0,229.1667,67.86451432397111,11,114.74673153349008,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-09,368.0,169.1667,877.1667,563.6667,0,257.1667,73.45811512706044,7,124.26619353771486,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-10,259.1667,34.8333,1005.1667,435.6667,0,391.3333,48.34653389502151,11,89.31758265056799,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-11,217.6667,119.3333,750.3333,690.1667,0,299.0,80.49826692075597,15,140.35475401087766,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-12,342.5,52.0,859.3333,581.3333,0,266.3333,70.56324977777668,5,117.41070356814744,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-13,204.3333,237.5,829.8333,610.6667,0,296.5,88.86138411096769,5,125.43281865012352,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-14,232.3333,171.3333,815.0,625.1667,0,266.6667,77.49815115,6,123.80452729419294,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-15,120.1667,99.6667,913.5,527.0,0,430.6667,64.41972574756802,3,96.72220162353376,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-16,127.8333,221.6667,872.1667,568.5,0,351.6667,75.70100543345637,0,116.72524368801584,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-17,202.1667,188.0,942.1667,498.6667,0,365.1667,56.95836773988758,0,91.69976494228172,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-18,283.6667,88.3333,1029.8333,411.0,0,298.0,51.36079712973088,2,82.71859239056457,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-19,330.6667,150.0,983.6667,457.1667,0,285.6667,56.5610288,1,93.55781921,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-20,289.3333,143.5,991.8333,448.8333,0,330.6667,56.97690879895917,2,92.10493832702495,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-21,360.5,143.3333,950.0,490.1667,0,282.8333,60.36708941711842,4,100.88972416813624,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-22,319.6667,271.6667,864.6667,576.3333,0,278.3333,69.59258524929791,6,116.58087431929494,0,1441.0,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-23,417.0,182.5,915.8333,524.8333,0,232.1667,67.49588231585855,3,110.17768847506557,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-24,431.3333,173.0,982.5,458.0,0,279.1667,64.42663406147858,3,103.75725612532248,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-25,413.5,267.0,888.1667,551.3333,0,225.5,74.77747120514393,8,120.04414918702332,0,1439.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-26,410.0,152.3333,722.1667,718.6667,0,178.0,90.28333966865782,9,158.93274081104954,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-27,424.3333,235.3333,859.3333,581.5,0,232.0,81.23709132920945,9,137.09285120525547,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-28,443.5,153.6667,1023.0,417.5,0,306.5,61.57694209164027,6,101.88097518502488,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-29,416.0,251.1667,861.1667,579.1667,0,245.5,82.51328323,5,135.7907157285267,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-06-30,398.8333,199.6667,865.3333,575.3333,0,231.3333,77.41039002509869,4,130.64596951973212,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-01,391.0,292.0,847.8333,592.8333,0,212.6667,82.30844507389519,8,133.5017683107728,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-02,381.5,365.5,799.5,641.0,0,225.0,83.94362211641194,6,127.90030713684372,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-03,508.1667,251.1667,942.0,498.5,0,178.5,76.03115079580296,4,119.6491527016704,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-04,418.3333,327.6667,767.0,673.6667,0,160.3333,85.90282307792074,7,147.89204595266585,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-05,382.8333,240.3333,920.6667,519.6667,0,243.1667,70.3085479,10,118.94191281990275,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-06,441.1667,165.1667,992.6667,448.0,0,268.1667,64.53282142226092,3,106.54838646743542,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-07,448.6667,123.6667,968.8333,471.5,0,218.0,66.9446245,3,111.24973592866324,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-08,375.3333,68.6667,1075.6667,365.0,0,340.6667,56.044411718817784,0,93.4454470859088,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-09,205.0,111.3333,846.5,593.6667,0,247.1667,68.81156519653759,10,122.45604615840024,0,1440.1667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-10,218.0,107.8333,920.1667,520.6667,0,313.6667,70.25303933191603,11,117.6750052933613,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-11,261.0,130.3333,924.8333,516.0,0,388.5,66.2360214,8,114.7865044553546,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-12,332.0,257.6667,826.0,614.8333,0,248.3333,77.84070883244017,6,133.55181330542402,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-13,329.3333,242.5,815.3333,625.3333,0,239.0,79.50755615799254,10,138.77632038728996,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-14,365.1667,258.3333,882.3333,558.5,0,322.1667,76.33377384077683,6,117.50754767308143,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-15,360.0,217.6667,758.1667,534.8333,0,200.5,80.24572009996143,4,130.1904021909969,0,1293.0,90,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-16,443.1667,229.6667,890.0,550.8333,0,250.8333,75.97550333352913,2,121.2536246904822,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-17,295.5,311.6667,726.0,714.8333,0,187.6667,90.91681172959444,7,147.49470116707408,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-18,366.5,138.1667,743.5,697.0,0,173.6667,97.96128115554131,17,149.2950467700334,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-19,323.0,80.1667,717.5,722.8333,0,203.5,103.01258564767836,11,159.7177176198538,0,1440.3333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-20,300.1667,133.8333,626.1667,814.3333,0,195.5,116.38607820040592,18,185.64755762946092,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-21,305.8333,236.8333,612.5,828.3333,0,158.5,126.05424476566172,9,198.94694020528885,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-22,325.0,91.3333,801.6667,639.1667,0,209.1667,86.89900200459363,11,144.8403070647293,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-23,202.1667,113.1667,802.6667,638.0,0,265.6667,83.14446864553979,21,138.27564000035258,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-24,187.6667,122.3333,912.8333,528.0,0,278.5,78.55598529133925,21,124.66678810229944,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-25,203.5,86.0,1022.3333,418.5,0,373.0,61.63777894019529,9,95.91007223840806,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-26,189.6667,190.3333,862.6667,578.1667,0,306.0,72.07533923403385,14,122.04535289056182,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-27,317.0,131.6667,1028.1667,412.6667,0,353.6667,60.08039388220872,11,96.08791075530527,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-28,206.0,399.5,696.5,744.1667,0,299.5,122.85906937761143,14,190.67509028162465,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-29,378.0,172.8333,1014.6667,424.0,0,364.8333,61.152930794433935,12,96.77943263593043,0,1438.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-30,269.5,219.3333,923.5,517.1667,0,315.5,70.96587249494603,1,114.17759384947868,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-07-31,375.1667,186.1667,1005.5,435.3333,0,348.0,67.40046449,12,106.41259868549018,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-01,400.3333,165.3333,1050.6667,389.8333,0,342.6667,61.44125220208178,10,96.08192446606174,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-02,338.3333,247.1667,987.3333,453.5,0,381.3333,64.97434878,4,101.23689648179804,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-03,418.3333,190.3333,981.1667,459.6667,0,313.5,65.61262014465156,8,109.21041632608708,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-04,426.0,257.1667,854.0,586.8333,0,211.8333,74.59547597290533,14,129.56863499294477,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-05,412.5,133.8333,1098.5,342.3333,0,382.3333,54.651495761992685,5,93.38312248331472,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-06,268.0,299.0,834.8333,605.8333,0,321.6667,109.15999417391048,12,170.1185681322337,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-07,337.3333,177.8333,1019.3333,421.5,0,340.1667,63.4032259,6,105.2840207311168,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-08,277.3333,128.1667,1065.8333,374.8333,0,365.3333,53.04478464828273,0,91.87003307351355,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-09,277.3333,216.8333,1036.6667,404.0,0,361.1667,61.41897540465376,10,99.5945483542658,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-10,316.1667,104.3333,1133.8333,307.0,0,410.0,45.544875604421016,9,74.47947622379725,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-11,221.0,286.0,909.6667,531.0,0,394.1667,94.8182022433654,14,150.92604953014757,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-12,266.6667,125.5,1023.6667,416.8333,0,433.1667,51.98198138626171,5,88.76124670780548,0,1440.5,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-13,399.1667,227.0,991.8333,449.0,2,332.0,60.09578337263965,3,103.82060501050094,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-14,327.6667,457.1667,670.8333,769.8333,0,160.6667,111.9585298,10,169.2006212646682,0,1440.6667,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-15,392.3333,197.8333,971.1667,469.6667,0,354.8333,64.95469887040129,8,105.7007156458116,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
13,COW-10000258,2025-08-16,364.0,175.5,953.6667,487.1667,0,352.6667,68.94675649860265,4,117.8499386998668,0,1440.8333,100,sample_data/Danone sensor dataset 2.csv
